
SetupTitle, ExtFET - NEG RESET BE-2.0V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/15/2020 15:09:29
MetaData, TestRecord.TestTarget, S48_ExtFET_3D-C06_[10k-RES]_[TiN-BE]
MetaData, TestRecord.IterationIndex, 68
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bb126fb6-4d4d-42b3-9d06-ea08d6fd96fe
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-10 mV, No. of Steps=201, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=2 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - NEG RESET BE-2.0V
Dimension1, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 1.8654E-09, 1.8654E-09, , 
DataValue, -0.01, -5.4864E-07, 5.4864E-07, , 
DataValue, -0.02, -1.09758E-06, 1.09758E-06, , 
DataValue, -0.030000000000000002, -1.6553000000000003E-06, 1.6553000000000003E-06, , 
DataValue, -0.04, -2.205E-06, 2.205E-06, , 
DataValue, -0.05, -2.7514000000000005E-06, 2.7514000000000005E-06, , 
DataValue, -0.060000000000000005, -3.2977E-06, 3.2977E-06, , 
DataValue, -0.07, -3.8456E-06, 3.8456E-06, , 
DataValue, -0.08, -4.397E-06, 4.397E-06, , 
DataValue, -0.090000000000000011, -4.9293E-06, 4.9293E-06, , 
DataValue, -0.1, -5.4829000000000005E-06, 5.4829000000000005E-06, , 
DataValue, -0.11, -6.028200000000001E-06, 6.028200000000001E-06, , 
DataValue, -0.12000000000000001, -6.5651000000000009E-06, 6.5651000000000009E-06, , 
DataValue, -0.13, -7.1103E-06, 7.1103E-06, , 
DataValue, -0.14, -7.6497E-06, 7.6497E-06, , 
DataValue, -0.15, -8.1916000000000013E-06, 8.1916000000000013E-06, , 
DataValue, -0.16, -8.7124000000000015E-06, 8.7124000000000015E-06, , 
DataValue, -0.17, -9.2368000000000011E-06, 9.2368000000000011E-06, , 
DataValue, -0.18000000000000002, -9.760600000000001E-06, 9.760600000000001E-06, , 
DataValue, -0.19, -1.0334600000000001E-05, 1.0334600000000001E-05, , 
DataValue, -0.2, -1.07888E-05, 1.07888E-05, , 
DataValue, -0.21000000000000002, -1.13543E-05, 1.13543E-05, , 
DataValue, -0.22, -1.1876000000000001E-05, 1.1876000000000001E-05, , 
DataValue, -0.23, -1.2382000000000001E-05, 1.2382000000000001E-05, , 
DataValue, -0.24000000000000002, -1.2918E-05, 1.2918E-05, , 
DataValue, -0.25, -1.3406E-05, 1.3406E-05, , 
DataValue, -0.26, -1.3946E-05, 1.3946E-05, , 
DataValue, -0.27, -1.4436E-05, 1.4436E-05, , 
DataValue, -0.28, -1.496E-05, 1.496E-05, , 
DataValue, -0.29000000000000004, -1.5426E-05, 1.5426E-05, , 
DataValue, -0.3, -1.593E-05, 1.593E-05, , 
DataValue, -0.31, -1.6474000000000002E-05, 1.6474000000000002E-05, , 
DataValue, -0.32, -1.6984000000000002E-05, 1.6984000000000002E-05, , 
DataValue, -0.33, -1.7578E-05, 1.7578E-05, , 
DataValue, -0.34, -1.7994E-05, 1.7994E-05, , 
DataValue, -0.35000000000000003, -1.8520000000000002E-05, 1.8520000000000002E-05, , 
DataValue, -0.36000000000000004, -1.9098E-05, 1.9098E-05, , 
DataValue, -0.37, -1.9546000000000002E-05, 1.9546000000000002E-05, , 
DataValue, -0.38, -2.0102E-05, 2.0102E-05, , 
DataValue, -0.39, -2.059E-05, 2.059E-05, , 
DataValue, -0.4, -2.1138E-05, 2.1138E-05, , 
DataValue, -0.41000000000000003, -2.1386E-05, 2.1386E-05, , 
DataValue, -0.42000000000000004, -2.2210000000000002E-05, 2.2210000000000002E-05, , 
DataValue, -0.43, -2.2434000000000002E-05, 2.2434000000000002E-05, , 
DataValue, -0.44, -2.2752000000000002E-05, 2.2752000000000002E-05, , 
DataValue, -0.45, -2.2966E-05, 2.2966E-05, , 
DataValue, -0.46, -2.3954E-05, 2.3954E-05, , 
DataValue, -0.47000000000000003, -2.4152000000000002E-05, 2.4152000000000002E-05, , 
DataValue, -0.48000000000000004, -2.4702E-05, 2.4702E-05, , 
DataValue, -0.49000000000000005, -2.5454E-05, 2.5454E-05, , 
DataValue, -0.5, -2.5528E-05, 2.5528E-05, , 
DataValue, -0.51, -2.5602E-05, 2.5602E-05, , 
DataValue, -0.52, -2.6416000000000003E-05, 2.6416000000000003E-05, , 
DataValue, -0.53, -2.6506E-05, 2.6506E-05, , 
DataValue, -0.54, -2.7056E-05, 2.7056E-05, , 
DataValue, -0.55, -2.7708E-05, 2.7708E-05, , 
DataValue, -0.56, -2.8186E-05, 2.8186E-05, , 
DataValue, -0.57000000000000006, -2.8738E-05, 2.8738E-05, , 
DataValue, -0.58000000000000007, -2.836E-05, 2.836E-05, , 
DataValue, -0.59000000000000008, -2.9460000000000003E-05, 2.9460000000000003E-05, , 
DataValue, -0.6, -2.9788E-05, 2.9788E-05, , 
DataValue, -0.61, -2.9996000000000002E-05, 2.9996000000000002E-05, , 
DataValue, -0.62, -3.028E-05, 3.028E-05, , 
DataValue, -0.63, -3.116E-05, 3.116E-05, , 
DataValue, -0.64, -3.1230000000000004E-05, 3.1230000000000004E-05, , 
DataValue, -0.65, -3.1382E-05, 3.1382E-05, , 
DataValue, -0.66, -3.0954E-05, 3.0954E-05, , 
DataValue, -0.67, -3.1312E-05, 3.1312E-05, , 
DataValue, -0.68, -3.1954E-05, 3.1954E-05, , 
DataValue, -0.69000000000000006, -3.0756E-05, 3.0756E-05, , 
DataValue, -0.70000000000000007, -2.9812000000000002E-05, 2.9812000000000002E-05, , 
DataValue, -0.71000000000000008, -3.171E-05, 3.171E-05, , 
DataValue, -0.72000000000000008, -3.1752000000000004E-05, 3.1752000000000004E-05, , 
DataValue, -0.73, -3.0044000000000002E-05, 3.0044000000000002E-05, , 
DataValue, -0.74, -2.9578E-05, 2.9578E-05, , 
DataValue, -0.75, -3.15E-05, 3.15E-05, , 
DataValue, -0.76, -3.011E-05, 3.011E-05, , 
DataValue, -0.77, -3.2368E-05, 3.2368E-05, , 
DataValue, -0.78, -3.0552E-05, 3.0552E-05, , 
DataValue, -0.79, -3.081E-05, 3.081E-05, , 
DataValue, -0.8, -3.0958000000000004E-05, 3.0958000000000004E-05, , 
DataValue, -0.81, -2.9024000000000002E-05, 2.9024000000000002E-05, , 
DataValue, -0.82000000000000006, -2.9874000000000002E-05, 2.9874000000000002E-05, , 
DataValue, -0.83000000000000007, -2.8342E-05, 2.8342E-05, , 
DataValue, -0.84000000000000008, -2.8654E-05, 2.8654E-05, , 
DataValue, -0.85000000000000009, -2.7884E-05, 2.7884E-05, , 
DataValue, -0.86, -2.6314000000000003E-05, 2.6314000000000003E-05, , 
DataValue, -0.87, -2.1154E-05, 2.1154E-05, , 
DataValue, -0.88, -2.0604E-05, 2.0604E-05, , 
DataValue, -0.89, -2.2752000000000002E-05, 2.2752000000000002E-05, , 
DataValue, -0.9, -2.0758E-05, 2.0758E-05, , 
DataValue, -0.91, -1.9066E-05, 1.9066E-05, , 
DataValue, -0.92, -2.0232000000000002E-05, 2.0232000000000002E-05, , 
DataValue, -0.93, -1.8522E-05, 1.8522E-05, , 
DataValue, -0.94000000000000006, -2.1334E-05, 2.1334E-05, , 
DataValue, -0.95000000000000007, -2.373E-05, 2.373E-05, , 
DataValue, -0.96000000000000008, -2.0308E-05, 2.0308E-05, , 
DataValue, -0.97000000000000008, -2.0484000000000002E-05, 2.0484000000000002E-05, , 
DataValue, -0.98000000000000009, -1.7216E-05, 1.7216E-05, , 
DataValue, -0.9900000000000001, -2.1182E-05, 2.1182E-05, , 
DataValue, -1, -1.9978E-05, 1.9978E-05, , 
DataValue, -1.01, -1.8284E-05, 1.8284E-05, , 
DataValue, -1.02, -1.9032E-05, 1.9032E-05, , 
DataValue, -1.03, -1.8176E-05, 1.8176E-05, , 
DataValue, -1.04, -2.1194E-05, 2.1194E-05, , 
DataValue, -1.05, -2.0356E-05, 2.0356E-05, , 
DataValue, -1.06, -1.4272E-05, 1.4272E-05, , 
DataValue, -1.07, -1.6434000000000002E-05, 1.6434000000000002E-05, , 
DataValue, -1.08, -1.7978E-05, 1.7978E-05, , 
DataValue, -1.09, -1.4380000000000001E-05, 1.4380000000000001E-05, , 
DataValue, -1.1, -1.3870000000000001E-05, 1.3870000000000001E-05, , 
DataValue, -1.11, -1.7486E-05, 1.7486E-05, , 
DataValue, -1.12, -1.1252E-05, 1.1252E-05, , 
DataValue, -1.1300000000000001, -1.4154E-05, 1.4154E-05, , 
DataValue, -1.1400000000000001, -1.5896E-05, 1.5896E-05, , 
DataValue, -1.1500000000000001, -1.5206E-05, 1.5206E-05, , 
DataValue, -1.1600000000000001, -1.549E-05, 1.549E-05, , 
DataValue, -1.1700000000000002, -1.6038E-05, 1.6038E-05, , 
DataValue, -1.1800000000000002, -1.5918E-05, 1.5918E-05, , 
DataValue, -1.19, -1.127E-05, 1.127E-05, , 
DataValue, -1.2, -1.249E-05, 1.249E-05, , 
DataValue, -1.21, -1.2298E-05, 1.2298E-05, , 
DataValue, -1.22, -1.1706000000000001E-05, 1.1706000000000001E-05, , 
DataValue, -1.23, -1.4390000000000001E-05, 1.4390000000000001E-05, , 
DataValue, -1.24, -1.0848E-05, 1.0848E-05, , 
DataValue, -1.25, -9.382000000000001E-06, 9.382000000000001E-06, , 
DataValue, -1.26, -1.3978E-05, 1.3978E-05, , 
DataValue, -1.27, -1.1122E-05, 1.1122E-05, , 
DataValue, -1.28, -1.0486000000000001E-05, 1.0486000000000001E-05, , 
