
SetupTitle, NEG RESET EXT-BJT [ICC-10m] TE -1.7V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absI
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absI
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/29/2020 20:01:55
MetaData, TestRecord.TestTarget, S45-NW-D20-ExtBJT VB:0.64V
MetaData, TestRecord.IterationIndex, 7
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 9435e9ee-760f-41c5-afac-b245549c9a6f
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1.7
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-1.7 V, Step=-10 mV, No. of Steps=171, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_G, Source Mode=V, Source=640 mV, Compliance=100 uA	[CONSTANTS] Unit=SMU3:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, NEG RESET EXT-BJT [ICC-10m] TE -1.7V
Dimension1, 342, 342, 342
Dimension2, 1, 1, 1
DataName, V_TE, I_TE, absI
DataValue, 0, 3.1135E-09, 3.1135E-09
DataValue, -0.01, -3.989E-07, 3.989E-07
DataValue, -0.02, -7.8254E-07, 7.8254E-07
DataValue, -0.030000000000000002, -1.1813E-06, 1.1813E-06
DataValue, -0.04, -1.5489000000000001E-06, 1.5489000000000001E-06
DataValue, -0.05, -1.9286E-06, 1.9286E-06
DataValue, -0.060000000000000005, -2.3086000000000002E-06, 2.3086000000000002E-06
DataValue, -0.07, -2.7147000000000005E-06, 2.7147000000000005E-06
DataValue, -0.08, -3.1040000000000003E-06, 3.1040000000000003E-06
DataValue, -0.090000000000000011, -3.4306000000000002E-06, 3.4306000000000002E-06
DataValue, -0.1, -3.9063E-06, 3.9063E-06
DataValue, -0.11, -4.2802E-06, 4.2802E-06
DataValue, -0.12000000000000001, -4.6558E-06, 4.6558E-06
DataValue, -0.13, -5.1799E-06, 5.1799E-06
DataValue, -0.14, -5.611E-06, 5.611E-06
DataValue, -0.15, -5.7986000000000007E-06, 5.7986000000000007E-06
DataValue, -0.16, -5.7727000000000007E-06, 5.7727000000000007E-06
DataValue, -0.17, -6.5421000000000004E-06, 6.5421000000000004E-06
DataValue, -0.18000000000000002, -6.9069000000000007E-06, 6.9069000000000007E-06
DataValue, -0.19, -7.307600000000001E-06, 7.307600000000001E-06
DataValue, -0.2, -7.7072000000000014E-06, 7.7072000000000014E-06
DataValue, -0.21000000000000002, -8.3433E-06, 8.3433E-06
DataValue, -0.22, -7.8425000000000016E-06, 7.8425000000000016E-06
DataValue, -0.23, -9.0533E-06, 9.0533E-06
DataValue, -0.24000000000000002, -9.6311000000000017E-06, 9.6311000000000017E-06
DataValue, -0.25, -5.0917000000000007E-06, 5.0917000000000007E-06
DataValue, -0.26, -5.6972E-06, 5.6972E-06
DataValue, -0.27, -1.8153000000000002E-06, 1.8153000000000002E-06
DataValue, -0.28, -1.6934E-09, 1.6934E-09
DataValue, -0.29000000000000004, -7.62E-10, 7.62E-10
DataValue, -0.3, -8.7122E-10, 8.7122E-10
DataValue, -0.31, -8.4455E-10, 8.4455E-10
DataValue, -0.32, -9.267700000000001E-10, 9.267700000000001E-10
DataValue, -0.33, -9.5889E-10, 9.5889E-10
DataValue, -0.34, -1.0186E-09, 1.0186E-09
DataValue, -0.35000000000000003, -9.918E-10, 9.918E-10
DataValue, -0.36000000000000004, -1.0656E-09, 1.0656E-09
DataValue, -0.37, -1.1021E-09, 1.1021E-09
DataValue, -0.38, -1.1594E-09, 1.1594E-09
DataValue, -0.39, -1.2008E-09, 1.2008E-09
DataValue, -0.4, -1.243E-09, 1.243E-09
DataValue, -0.41000000000000003, -1.2873E-09, 1.2873E-09
DataValue, -0.42000000000000004, -1.3322E-09, 1.3322E-09
DataValue, -0.43, -1.3626E-09, 1.3626E-09
DataValue, -0.44, -1.4042E-09, 1.4042E-09
DataValue, -0.45, -1.3598E-09, 1.3598E-09
DataValue, -0.46, -1.515E-09, 1.515E-09
DataValue, -0.47000000000000003, -1.587E-09, 1.587E-09
DataValue, -0.48000000000000004, -1.605E-09, 1.605E-09
DataValue, -0.49000000000000005, -1.7489E-09, 1.7489E-09
DataValue, -0.5, -1.7203E-09, 1.7203E-09
DataValue, -0.51, -1.7488E-09, 1.7488E-09
DataValue, -0.52, -1.611E-09, 1.611E-09
DataValue, -0.53, -1.4795E-09, 1.4795E-09
DataValue, -0.54, -1.7706E-09, 1.7706E-09
DataValue, -0.55, -1.2108E-09, 1.2108E-09
DataValue, -0.56, -1.2969E-09, 1.2969E-09
DataValue, -0.57000000000000006, -1.2765E-09, 1.2765E-09
DataValue, -0.58000000000000007, -1.3171E-09, 1.3171E-09
DataValue, -0.59000000000000008, -1.3455E-09, 1.3455E-09
DataValue, -0.6, -1.021E-09, 1.021E-09
DataValue, -0.61, -1.3358E-09, 1.3358E-09
DataValue, -0.62, -2.3489E-09, 2.3489E-09
DataValue, -0.63, -1.5146E-09, 1.5146E-09
DataValue, -0.64, -1.5842E-09, 1.5842E-09
DataValue, -0.65, -1.7566E-09, 1.7566E-09
DataValue, -0.66, -1.7005E-09, 1.7005E-09
DataValue, -0.67, -1.9116E-09, 1.9116E-09
DataValue, -0.68, -1.9687E-09, 1.9687E-09
DataValue, -0.69000000000000006, -2.1861E-09, 2.1861E-09
DataValue, -0.70000000000000007, -1.6231E-09, 1.6231E-09
DataValue, -0.71000000000000008, -1.6494E-09, 1.6494E-09
DataValue, -0.72000000000000008, -1.9056E-09, 1.9056E-09
DataValue, -0.73, -3.3706E-10, 3.3706E-10
DataValue, -0.74, -4.4717E-10, 4.4717E-10
DataValue, -0.75, -5.4018000000000009E-10, 5.4018000000000009E-10
DataValue, -0.76, -7.0329000000000006E-10, 7.0329000000000006E-10
DataValue, -0.77, -7.2526E-10, 7.2526E-10
DataValue, -0.78, -7.7945E-10, 7.7945E-10
DataValue, -0.79, -2.7171000000000004E-10, 2.7171000000000004E-10
DataValue, -0.8, -2.4783E-10, 2.4783E-10
DataValue, -0.81, -2.5671000000000004E-10, 2.5671000000000004E-10
DataValue, -0.82000000000000006, -2.7306000000000004E-10, 2.7306000000000004E-10
DataValue, -0.83000000000000007, -2.8067E-10, 2.8067E-10
DataValue, -0.84000000000000008, -3.0179E-10, 3.0179E-10
DataValue, -0.85000000000000009, -4.0273E-10, 4.0273E-10
DataValue, -0.86, -2.2374000000000002E-10, 2.2374000000000002E-10
DataValue, -0.87, -2.4819E-10, 2.4819E-10
DataValue, -0.88, -2.214E-10, 2.214E-10
DataValue, -0.89, -2.3335000000000003E-10, 2.3335000000000003E-10
DataValue, -0.9, -2.5072000000000004E-10, 2.5072000000000004E-10
DataValue, -0.91, -2.4661000000000004E-10, 2.4661000000000004E-10
DataValue, -0.92, -2.619E-10, 2.619E-10
DataValue, -0.93, -3.0307E-10, 3.0307E-10
DataValue, -0.94000000000000006, -3.0406000000000003E-10, 3.0406000000000003E-10
DataValue, -0.95000000000000007, -4.3459000000000005E-10, 4.3459000000000005E-10
DataValue, -0.96000000000000008, -5.6656000000000006E-10, 5.6656000000000006E-10
DataValue, -0.97000000000000008, -6.0723000000000008E-10, 6.0723000000000008E-10
DataValue, -0.98000000000000009, -5.3196E-10, 5.3196E-10
DataValue, -0.9900000000000001, -3.7091E-10, 3.7091E-10
DataValue, -1, -4.3822E-10, 4.3822E-10
DataValue, -1.01, -4.1222000000000005E-10, 4.1222000000000005E-10
DataValue, -1.02, -4.3867000000000005E-10, 4.3867000000000005E-10
DataValue, -1.03, -4.5826000000000003E-10, 4.5826000000000003E-10
DataValue, -1.04, -4.8284000000000006E-10, 4.8284000000000006E-10
DataValue, -1.05, -5.1091E-10, 5.1091E-10
DataValue, -1.06, -4.7413E-10, 4.7413E-10
DataValue, -1.07, -4.8847000000000007E-10, 4.8847000000000007E-10
DataValue, -1.08, -5.2881000000000006E-10, 5.2881000000000006E-10
DataValue, -1.09, -5.6101E-10, 5.6101E-10
DataValue, -1.1, -5.8259000000000005E-10, 5.8259000000000005E-10
DataValue, -1.11, -6.061E-10, 6.061E-10
DataValue, -1.12, -6.4265E-10, 6.4265E-10
DataValue, -1.1300000000000001, -6.6699000000000009E-10, 6.6699000000000009E-10
DataValue, -1.1400000000000001, -6.7799000000000005E-10, 6.7799000000000005E-10
DataValue, -1.1500000000000001, -7.2825E-10, 7.2825E-10
DataValue, -1.1600000000000001, -7.6259000000000005E-10, 7.6259000000000005E-10
DataValue, -1.1700000000000002, -1.0218E-09, 1.0218E-09
DataValue, -1.1800000000000002, -9.2819000000000008E-10, 9.2819000000000008E-10
DataValue, -1.19, -7.6125E-10, 7.6125E-10
DataValue, -1.2, -7.97E-10, 7.97E-10
DataValue, -1.21, -8.4742000000000006E-10, 8.4742000000000006E-10
DataValue, -1.22, -9.0685E-10, 9.0685E-10
DataValue, -1.23, -9.4711E-10, 9.4711E-10
DataValue, -1.24, -9.7073E-10, 9.7073E-10
DataValue, -1.25, -1.0093E-09, 1.0093E-09
DataValue, -1.26, -1.0071E-09, 1.0071E-09
DataValue, -1.27, -1.0578E-09, 1.0578E-09
DataValue, -1.28, -1.1543E-09, 1.1543E-09
DataValue, -1.29, -1.1499E-09, 1.1499E-09
DataValue, -1.3, -1.151E-09, 1.151E-09
DataValue, -1.31, -1.2419E-09, 1.2419E-09
DataValue, -1.32, -1.2921E-09, 1.2921E-09
DataValue, -1.33, -1.3977E-09, 1.3977E-09
DataValue, -1.34, -1.4752E-09, 1.4752E-09
DataValue, -1.35, -1.5648E-09, 1.5648E-09
DataValue, -1.36, -1.5688E-09, 1.5688E-09
DataValue, -1.37, -1.7026E-09, 1.7026E-09
DataValue, -1.3800000000000001, -1.7191E-09, 1.7191E-09
DataValue, -1.3900000000000001, -1.8151E-09, 1.8151E-09
DataValue, -1.4000000000000001, -1.9189E-09, 1.9189E-09
DataValue, -1.4100000000000001, -1.9991E-09, 1.9991E-09
DataValue, -1.4200000000000002, -2.0351E-09, 2.0351E-09
DataValue, -1.4300000000000002, -2.2075E-09, 2.2075E-09
