
SetupTitle, NEG RESET EXT-BJT [ICC-10m] TE -1.7V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absI
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absI
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/29/2020 20:00:21
MetaData, TestRecord.TestTarget, S45-NW-D20-ExtBJT VB:0.64V
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 471fc36b-e318-4ea6-a0d3-a5b457147e33
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1.7
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absI
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 2.4705882352941178
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-1.7 V, Step=-10 mV, No. of Steps=171, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_G, Source Mode=V, Source=640 mV, Compliance=100 uA	[CONSTANTS] Unit=SMU3:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, NEG RESET EXT-BJT [ICC-10m] TE -1.7V
Dimension1, 342, 342, 342
Dimension2, 1, 1, 1
DataName, V_TE, I_TE, absI
DataValue, 0, 4.6713E-10, 4.6713E-10
DataValue, -0.01, -2.7589999999999998E-08, 2.7589999999999998E-08
DataValue, -0.02, -5.4194199999999993E-08, 5.4194199999999993E-08
DataValue, -0.030000000000000002, -8.3275799999999987E-08, 8.3275799999999987E-08
DataValue, -0.04, -6.4144E-07, 6.4144E-07
DataValue, -0.05, -6.6134E-07, 6.6134E-07
DataValue, -0.060000000000000005, -1.0070399999999999E-06, 1.0070399999999999E-06
DataValue, -0.07, -1.0157E-06, 1.0157E-06
DataValue, -0.08, -1.1582000000000002E-06, 1.1582000000000002E-06
DataValue, -0.090000000000000011, -1.3271000000000002E-06, 1.3271000000000002E-06
DataValue, -0.1, -1.4391000000000001E-06, 1.4391000000000001E-06
DataValue, -0.11, -1.7500000000000002E-06, 1.7500000000000002E-06
DataValue, -0.12000000000000001, -2.0853E-06, 2.0853E-06
DataValue, -0.13, -1.2854000000000002E-06, 1.2854000000000002E-06
DataValue, -0.14, -2.0026E-06, 2.0026E-06
DataValue, -0.15, -1.8476000000000001E-06, 1.8476000000000001E-06
DataValue, -0.16, -1.5806000000000002E-06, 1.5806000000000002E-06
DataValue, -0.17, -1.6836E-06, 1.6836E-06
DataValue, -0.18000000000000002, -1.8341000000000002E-06, 1.8341000000000002E-06
DataValue, -0.19, -1.5627E-06, 1.5627E-06
DataValue, -0.2, -1.3283E-06, 1.3283E-06
DataValue, -0.21000000000000002, -1.4037000000000002E-06, 1.4037000000000002E-06
DataValue, -0.22, -1.4746000000000003E-06, 1.4746000000000003E-06
DataValue, -0.23, -1.5875000000000003E-06, 1.5875000000000003E-06
DataValue, -0.24000000000000002, -1.5901000000000002E-06, 1.5901000000000002E-06
DataValue, -0.25, -1.7980000000000002E-06, 1.7980000000000002E-06
DataValue, -0.26, -1.8892000000000003E-06, 1.8892000000000003E-06
DataValue, -0.27, -1.9925000000000004E-06, 1.9925000000000004E-06
DataValue, -0.28, -2.0800000000000004E-06, 2.0800000000000004E-06
DataValue, -0.29000000000000004, -2.1873000000000002E-06, 2.1873000000000002E-06
DataValue, -0.3, -2.2432000000000004E-06, 2.2432000000000004E-06
DataValue, -0.31, -2.295E-06, 2.295E-06
DataValue, -0.32, -2.4628000000000004E-06, 2.4628000000000004E-06
DataValue, -0.33, -2.6703E-06, 2.6703E-06
DataValue, -0.34, -2.7793000000000002E-06, 2.7793000000000002E-06
DataValue, -0.35000000000000003, -2.9278E-06, 2.9278E-06
DataValue, -0.36000000000000004, -3.1933000000000004E-06, 3.1933000000000004E-06
DataValue, -0.37, -3.1087000000000004E-06, 3.1087000000000004E-06
DataValue, -0.38, -2.4838000000000003E-06, 2.4838000000000003E-06
DataValue, -0.39, -1.8458000000000002E-06, 1.8458000000000002E-06
DataValue, -0.4, -1.3052000000000002E-06, 1.3052000000000002E-06
DataValue, -0.41000000000000003, -1.4863E-06, 1.4863E-06
DataValue, -0.42000000000000004, -1.6969000000000002E-06, 1.6969000000000002E-06
DataValue, -0.43, -1.9329E-06, 1.9329E-06
DataValue, -0.44, -1.8371000000000002E-06, 1.8371000000000002E-06
DataValue, -0.45, -1.9052000000000002E-06, 1.9052000000000002E-06
DataValue, -0.46, -1.7699000000000002E-06, 1.7699000000000002E-06
DataValue, -0.47000000000000003, -2.0137000000000003E-06, 2.0137000000000003E-06
DataValue, -0.48000000000000004, -1.9267E-06, 1.9267E-06
DataValue, -0.49000000000000005, -1.9993E-06, 1.9993E-06
DataValue, -0.5, -2.1867E-06, 2.1867E-06
DataValue, -0.51, -2.2259E-06, 2.2259E-06
DataValue, -0.52, -2.2824000000000004E-06, 2.2824000000000004E-06
DataValue, -0.53, -2.3346E-06, 2.3346E-06
DataValue, -0.54, -2.5138000000000004E-06, 2.5138000000000004E-06
DataValue, -0.55, -2.4174000000000004E-06, 2.4174000000000004E-06
DataValue, -0.56, -2.5525E-06, 2.5525E-06
DataValue, -0.57000000000000006, -2.6361000000000005E-06, 2.6361000000000005E-06
DataValue, -0.58000000000000007, -2.7667E-06, 2.7667E-06
DataValue, -0.59000000000000008, -3.2903000000000005E-06, 3.2903000000000005E-06
DataValue, -0.6, -3.1938000000000002E-06, 3.1938000000000002E-06
DataValue, -0.61, -3.0122E-06, 3.0122E-06
DataValue, -0.62, -3.1095000000000005E-06, 3.1095000000000005E-06
DataValue, -0.63, -2.3917000000000003E-06, 2.3917000000000003E-06
DataValue, -0.64, -3.4593000000000005E-06, 3.4593000000000005E-06
DataValue, -0.65, -3.6128000000000004E-06, 3.6128000000000004E-06
DataValue, -0.66, -1.5296999999999998E-08, 1.5296999999999998E-08
DataValue, -0.67, -1.7908199999999998E-08, 1.7908199999999998E-08
DataValue, -0.68, -1.636E-08, 1.636E-08
DataValue, -0.69000000000000006, -1.9519799999999998E-08, 1.9519799999999998E-08
DataValue, -0.70000000000000007, -2.7406799999999998E-08, 2.7406799999999998E-08
DataValue, -0.71000000000000008, -3.5124199999999995E-08, 3.5124199999999995E-08
DataValue, -0.72000000000000008, -2.8021599999999996E-08, 2.8021599999999996E-08
DataValue, -0.73, -3.3975799999999995E-08, 3.3975799999999995E-08
DataValue, -0.74, -2.0728E-08, 2.0728E-08
DataValue, -0.75, -1.1256000000000001E-10, 1.1256000000000001E-10
DataValue, -0.76, -1.3128E-10, 1.3128E-10
DataValue, -0.77, -9.1250000000000008E-11, 9.1250000000000008E-11
DataValue, -0.78, -1.0318000000000001E-10, 1.0318000000000001E-10
DataValue, -0.79, -9.217E-11, 9.217E-11
DataValue, -0.8, -9.7360000000000013E-11, 9.7360000000000013E-11
DataValue, -0.81, -1.005E-10, 1.005E-10
DataValue, -0.82000000000000006, -1.0683000000000001E-10, 1.0683000000000001E-10
DataValue, -0.83000000000000007, -1.1108E-10, 1.1108E-10
DataValue, -0.84000000000000008, -1.2621000000000002E-10, 1.2621000000000002E-10
DataValue, -0.85000000000000009, -1.3993E-10, 1.3993E-10
DataValue, -0.86, -1.3409E-10, 1.3409E-10
DataValue, -0.87, -1.3763000000000002E-10, 1.3763000000000002E-10
DataValue, -0.88, -1.4332E-10, 1.4332E-10
DataValue, -0.89, -1.491E-10, 1.491E-10
DataValue, -0.9, -1.6660000000000002E-10, 1.6660000000000002E-10
DataValue, -0.91, -1.8127E-10, 1.8127E-10
DataValue, -0.92, -1.8882000000000003E-10, 1.8882000000000003E-10
DataValue, -0.93, -1.8973000000000003E-10, 1.8973000000000003E-10
DataValue, -0.94000000000000006, -2.0576000000000002E-10, 2.0576000000000002E-10
DataValue, -0.95000000000000007, -2.1801E-10, 2.1801E-10
DataValue, -0.96000000000000008, -2.3339E-10, 2.3339E-10
DataValue, -0.97000000000000008, -2.4063000000000003E-10, 2.4063000000000003E-10
DataValue, -0.98000000000000009, -2.7350000000000004E-10, 2.7350000000000004E-10
DataValue, -0.9900000000000001, -2.7193E-10, 2.7193E-10
DataValue, -1, -2.8592000000000003E-10, 2.8592000000000003E-10
DataValue, -1.01, -3.2813000000000003E-10, 3.2813000000000003E-10
DataValue, -1.02, -3.3608000000000004E-10, 3.3608000000000004E-10
DataValue, -1.03, -3.6343E-10, 3.6343E-10
DataValue, -1.04, -3.8126000000000004E-10, 3.8126000000000004E-10
DataValue, -1.05, -3.8692000000000005E-10, 3.8692000000000005E-10
DataValue, -1.06, -4.7429E-10, 4.7429E-10
DataValue, -1.07, -4.868E-10, 4.868E-10
DataValue, -1.08, -4.5293000000000006E-10, 4.5293000000000006E-10
DataValue, -1.09, -5.0222E-10, 5.0222E-10
DataValue, -1.1, -5.2599000000000006E-10, 5.2599000000000006E-10
DataValue, -1.11, -6.6761E-10, 6.6761E-10
DataValue, -1.12, -8.4796E-10, 8.4796E-10
DataValue, -1.1300000000000001, -8.5981000000000005E-10, 8.5981000000000005E-10
DataValue, -1.1400000000000001, -6.6031000000000007E-10, 6.6031000000000007E-10
DataValue, -1.1500000000000001, -8.6376E-10, 8.6376E-10
DataValue, -1.1600000000000001, -6.9964000000000008E-10, 6.9964000000000008E-10
DataValue, -1.1700000000000002, -1.025E-09, 1.025E-09
DataValue, -1.1800000000000002, -1.0563E-09, 1.0563E-09
DataValue, -1.19, -1.138E-09, 1.138E-09
DataValue, -1.2, -1.2712E-09, 1.2712E-09
DataValue, -1.21, -1.1368E-09, 1.1368E-09
DataValue, -1.22, -1.1722E-09, 1.1722E-09
DataValue, -1.23, -1.2635E-09, 1.2635E-09
DataValue, -1.24, -1.6065E-09, 1.6065E-09
DataValue, -1.25, -1.4622E-09, 1.4622E-09
DataValue, -1.26, -1.6349E-09, 1.6349E-09
DataValue, -1.27, -1.0378E-09, 1.0378E-09
DataValue, -1.28, -1.0218E-09, 1.0218E-09
DataValue, -1.29, -1.0473E-09, 1.0473E-09
DataValue, -1.3, -1.2742E-09, 1.2742E-09
DataValue, -1.31, -1.3454E-09, 1.3454E-09
DataValue, -1.32, -1.2014E-09, 1.2014E-09
DataValue, -1.33, -1.2339E-09, 1.2339E-09
DataValue, -1.34, -1.2956E-09, 1.2956E-09
DataValue, -1.35, -1.3358E-09, 1.3358E-09
