
SetupTitle, ExtFET - POS SET - VG-1.52V - TE-3.5 24u
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:31:40
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 88
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 947f5a26-15a9-4ed4-8754-ae7cfef32e72
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=3.5 V, Step=10 mV, No. of Steps=351, Compliance=24 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=1.52 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - POS SET - VG-1.52V - TE-3.5 24u
Dimension1, 702, 702, 702, 702, 702
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, -1.5230000000000002E-11, 1.5230000000000002E-11, , 
DataValue, 0.01, 4.9470000000000005E-11, 4.9470000000000005E-11, , 
DataValue, 0.02, 2.7910000000000004E-11, 2.7910000000000004E-11, , 
DataValue, 0.03, 5.0460000000000006E-11, 5.0460000000000006E-11, , 
DataValue, 0.04, 3.5270000000000005E-11, 3.5270000000000005E-11, , 
DataValue, 0.05, 4.567E-11, 4.567E-11, , 
DataValue, 0.06, 3.9280000000000005E-11, 3.9280000000000005E-11, , 
DataValue, 0.07, 4.213E-11, 4.213E-11, , 
DataValue, 0.08, 4.4630000000000005E-11, 4.4630000000000005E-11, , 
DataValue, 0.09, 4.2380000000000006E-11, 4.2380000000000006E-11, , 
DataValue, 0.1, 4.8860000000000006E-11, 4.8860000000000006E-11, , 
DataValue, 0.11, 3.693E-11, 3.693E-11, , 
DataValue, 0.12, 5.255E-11, 5.255E-11, , 
DataValue, 0.13, 3.314E-11, 3.314E-11, , 
DataValue, 0.14, 5.5300000000000005E-11, 5.5300000000000005E-11, , 
DataValue, 0.15, 3.4500000000000004E-11, 3.4500000000000004E-11, , 
DataValue, 0.16, 5.6640000000000004E-11, 5.6640000000000004E-11, , 
DataValue, 0.17, 3.649E-11, 3.649E-11, , 
DataValue, 0.18, 5.6470000000000006E-11, 5.6470000000000006E-11, , 
DataValue, 0.19, 3.616E-11, 3.616E-11, , 
DataValue, 0.2, 5.994E-11, 5.994E-11, , 
DataValue, 0.21, 3.674E-11, 3.674E-11, , 
DataValue, 0.22, 5.949E-11, 5.949E-11, , 
DataValue, 0.23, 3.853E-11, 3.853E-11, , 
DataValue, 0.24, 6.386E-11, 6.386E-11, , 
DataValue, 0.25, 3.6140000000000004E-11, 3.6140000000000004E-11, , 
DataValue, 0.26, 6.7420000000000011E-11, 6.7420000000000011E-11, , 
DataValue, 0.27, 3.521E-11, 3.521E-11, , 
DataValue, 0.28, 7.0210000000000009E-11, 7.0210000000000009E-11, , 
DataValue, 0.29, 3.954E-11, 3.954E-11, , 
DataValue, 0.3, 8.2070000000000007E-11, 8.2070000000000007E-11, , 
DataValue, 0.31, 4.6160000000000005E-11, 4.6160000000000005E-11, , 
DataValue, 0.32, 7.472E-11, 7.472E-11, , 
DataValue, 0.33, 4.548E-11, 4.548E-11, , 
DataValue, 0.34, 7.8400000000000008E-11, 7.8400000000000008E-11, , 
DataValue, 0.35000000000000003, 4.4270000000000006E-11, 4.4270000000000006E-11, , 
DataValue, 0.36, 8.55E-11, 8.55E-11, , 
DataValue, 0.37, 4.651E-11, 4.651E-11, , 
DataValue, 0.38, 8.3550000000000011E-11, 8.3550000000000011E-11, , 
DataValue, 0.39, 4.5170000000000004E-11, 4.5170000000000004E-11, , 
DataValue, 0.4, 8.2180000000000007E-11, 8.2180000000000007E-11, , 
DataValue, 0.41000000000000003, 4.815E-11, 4.815E-11, , 
DataValue, 0.42, 8.5260000000000011E-11, 8.5260000000000011E-11, , 
DataValue, 0.43, 5.3300000000000006E-11, 5.3300000000000006E-11, , 
DataValue, 0.44, 9.2980000000000011E-11, 9.2980000000000011E-11, , 
DataValue, 0.45, 6.437E-11, 6.437E-11, , 
DataValue, 0.46, 1.0683000000000001E-10, 1.0683000000000001E-10, , 
DataValue, 0.47000000000000003, 7.5500000000000011E-11, 7.5500000000000011E-11, , 
DataValue, 0.48, 1.1302000000000001E-10, 1.1302000000000001E-10, , 
DataValue, 0.49, 9.6180000000000011E-11, 9.6180000000000011E-11, , 
DataValue, 0.5, 9.859E-11, 9.859E-11, , 
DataValue, 0.51, 6.716E-11, 6.716E-11, , 
DataValue, 0.52, 1.0819E-10, 1.0819E-10, , 
DataValue, 0.53, 6.959E-11, 6.959E-11, , 
DataValue, 0.54, 1.0655000000000001E-10, 1.0655000000000001E-10, , 
DataValue, 0.55, 1.0864000000000001E-10, 1.0864000000000001E-10, , 
DataValue, 0.56, 1.0173000000000001E-10, 1.0173000000000001E-10, , 
DataValue, 0.57000000000000006, 6.530000000000001E-11, 6.530000000000001E-11, , 
DataValue, 0.58, 1.105E-10, 1.105E-10, , 
DataValue, 0.59, 7.378E-11, 7.378E-11, , 
DataValue, 0.6, 1.2052000000000001E-10, 1.2052000000000001E-10, , 
DataValue, 0.61, 8.392E-11, 8.392E-11, , 
DataValue, 0.62, 1.2723E-10, 1.2723E-10, , 
DataValue, 0.63, 8.652E-11, 8.652E-11, , 
DataValue, 0.64, 1.6182000000000002E-10, 1.6182000000000002E-10, , 
DataValue, 0.65, 1.0437000000000001E-10, 1.0437000000000001E-10, , 
DataValue, 0.66, 1.6256E-10, 1.6256E-10, , 
DataValue, 0.67, 1.5294000000000002E-10, 1.5294000000000002E-10, , 
DataValue, 0.68, 1.5823E-10, 1.5823E-10, , 
DataValue, 0.69000000000000006, 1.6056E-10, 1.6056E-10, , 
DataValue, 0.70000000000000007, 2.0711000000000002E-10, 2.0711000000000002E-10, , 
DataValue, 0.71, 1.7179E-10, 1.7179E-10, , 
DataValue, 0.72, 2.1734000000000002E-10, 2.1734000000000002E-10, , 
DataValue, 0.73, 2.8222000000000003E-10, 2.8222000000000003E-10, , 
DataValue, 0.74, 2.3785E-10, 2.3785E-10, , 
DataValue, 0.75, 6.5943000000000007E-10, 6.5943000000000007E-10, , 
DataValue, 0.76, 6.643E-10, 6.643E-10, , 
DataValue, 0.77, 8.8144000000000011E-10, 8.8144000000000011E-10, , 
DataValue, 0.78, 6.8752E-10, 6.8752E-10, , 
DataValue, 0.79, 7.8166000000000007E-10, 7.8166000000000007E-10, , 
DataValue, 0.8, 6.059900000000001E-10, 6.059900000000001E-10, , 
DataValue, 0.81, 1.2324E-09, 1.2324E-09, , 
DataValue, 0.82000000000000006, 9.1431E-10, 9.1431E-10, , 
DataValue, 0.83000000000000007, 1.4413E-09, 1.4413E-09, , 
DataValue, 0.84, 1.385E-09, 1.385E-09, , 
DataValue, 0.85, 1.0497E-09, 1.0497E-09, , 
DataValue, 0.86, 1.0188E-09, 1.0188E-09, , 
DataValue, 0.87, 1.5611E-09, 1.5611E-09, , 
DataValue, 0.88, 1.6916E-09, 1.6916E-09, , 
DataValue, 0.89, 1.1224E-09, 1.1224E-09, , 
DataValue, 0.9, 1.3819E-09, 1.3819E-09, , 
DataValue, 0.91, 1.1836E-09, 1.1836E-09, , 
DataValue, 0.92, 1.9822E-09, 1.9822E-09, , 
DataValue, 0.93, 1.585E-09, 1.585E-09, , 
DataValue, 0.94000000000000006, 2.1634E-09, 2.1634E-09, , 
DataValue, 0.95000000000000007, 2.1919E-09, 2.1919E-09, , 
DataValue, 0.96, 2.2803E-09, 2.2803E-09, , 
DataValue, 0.97, 1.2841E-09, 1.2841E-09, , 
DataValue, 0.98, 1.1248E-09, 1.1248E-09, , 
DataValue, 0.99, 1.121E-09, 1.121E-09, , 
DataValue, 1, 1.171E-09, 1.171E-09, , 
DataValue, 1.01, 1.1301E-09, 1.1301E-09, , 
DataValue, 1.02, 1.2408E-09, 1.2408E-09, , 
DataValue, 1.03, 1.2306999999999999E-09, 1.2306999999999999E-09, , 
DataValue, 1.04, 1.3421E-09, 1.3421E-09, , 
DataValue, 1.05, 3.48106E-08, 3.48106E-08, , 
DataValue, 1.06, 3.4617199999999996E-08, 3.4617199999999996E-08, , 
DataValue, 1.07, 3.611E-08, 3.611E-08, , 
DataValue, 1.08, 3.5165199999999995E-08, 3.5165199999999995E-08, , 
DataValue, 1.09, 3.7594999999999994E-08, 3.7594999999999994E-08, , 
DataValue, 1.1, 6.16144E-08, 6.16144E-08, , 
DataValue, 1.11, 6.181479999999999E-08, 6.181479999999999E-08, , 
DataValue, 1.12, 8.54754E-08, 8.54754E-08, , 
DataValue, 1.1300000000000001, 8.062439999999999E-08, 8.062439999999999E-08, , 
DataValue, 1.1400000000000001, 8.1341999999999988E-08, 8.1341999999999988E-08, , 
DataValue, 1.1500000000000001, 8.4668999999999989E-08, 8.4668999999999989E-08, , 
DataValue, 1.16, 8.7548E-08, 8.7548E-08, , 
DataValue, 1.17, 8.71338E-08, 8.71338E-08, , 
DataValue, 1.18, 8.967259999999999E-08, 8.967259999999999E-08, , 
DataValue, 1.19, 8.1477199999999993E-08, 8.1477199999999993E-08, , 
DataValue, 1.2, 1.4961999999999999E-09, 1.4961999999999999E-09, , 
DataValue, 1.21, 4.4767E-09, 4.4767E-09, , 
DataValue, 1.22, 6.0888E-09, 6.0888E-09, , 
DataValue, 1.23, 5.5307E-09, 5.5307E-09, , 
DataValue, 1.24, 5.8395E-09, 5.8395E-09, , 
DataValue, 1.25, 1.3352E-09, 1.3352E-09, , 
DataValue, 1.26, 3.04724E-08, 3.04724E-08, , 
DataValue, 1.27, 7.74E-09, 7.74E-09, , 
DataValue, 1.28, 1.961E-09, 1.961E-09, , 
