
SetupTitle, ExtFET - POS SET - VG-1.52V - TE-3.5 24u
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:30:07
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 83
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 44aca066-7bdf-4bf4-91eb-d2adff5e3cdd
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5625
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=3.5 V, Step=10 mV, No. of Steps=351, Compliance=24 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=1.52 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - POS SET - VG-1.52V - TE-3.5 24u
Dimension1, 702, 702, 702, 702, 702
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 1.98E-12, 1.98E-12, , 
DataValue, 0.01, 7.839E-11, 7.839E-11, , 
DataValue, 0.02, 1.1080000000000001E-10, 1.1080000000000001E-10, , 
DataValue, 0.03, 1.6770000000000003E-10, 1.6770000000000003E-10, , 
DataValue, 0.04, 1.9063000000000002E-10, 1.9063000000000002E-10, , 
DataValue, 0.05, 2.5327E-10, 2.5327E-10, , 
DataValue, 0.06, 2.7447000000000004E-10, 2.7447000000000004E-10, , 
DataValue, 0.07, 3.4607000000000003E-10, 3.4607000000000003E-10, , 
DataValue, 0.08, 3.7478E-10, 3.7478E-10, , 
DataValue, 0.09, 4.3820000000000005E-10, 4.3820000000000005E-10, , 
DataValue, 0.1, 4.8383000000000008E-10, 4.8383000000000008E-10, , 
DataValue, 0.11, 5.7061000000000006E-10, 5.7061000000000006E-10, , 
DataValue, 0.12, 6.0526E-10, 6.0526E-10, , 
DataValue, 0.13, 6.3393E-10, 6.3393E-10, , 
DataValue, 0.14, 7.2498E-10, 7.2498E-10, , 
DataValue, 0.15, 8.4943E-10, 8.4943E-10, , 
DataValue, 0.16, 8.9019000000000011E-10, 8.9019000000000011E-10, , 
DataValue, 0.17, 1.0106E-09, 1.0106E-09, , 
DataValue, 0.18, 1.0241E-09, 1.0241E-09, , 
DataValue, 0.19, 1.1539E-09, 1.1539E-09, , 
DataValue, 0.2, 1.2068E-09, 1.2068E-09, , 
DataValue, 0.21, 1.3248E-09, 1.3248E-09, , 
DataValue, 0.22, 4.1E-09, 4.1E-09, , 
DataValue, 0.23, 4.4125E-09, 4.4125E-09, , 
DataValue, 0.24, 3.7129E-09, 3.7129E-09, , 
DataValue, 0.25, 3.6548E-09, 3.6548E-09, , 
DataValue, 0.26, 3.8572E-09, 3.8572E-09, , 
DataValue, 0.27, 4.4912E-09, 4.4912E-09, , 
DataValue, 0.28, 5.1309E-09, 5.1309E-09, , 
DataValue, 0.29, 6.7728E-09, 6.7728E-09, , 
DataValue, 0.3, 9.2087E-09, 9.2087E-09, , 
DataValue, 0.31, 6.0502E-09, 6.0502E-09, , 
DataValue, 0.32, 6.4616E-09, 6.4616E-09, , 
DataValue, 0.33, 7.5476E-09, 7.5476E-09, , 
DataValue, 0.34, 7.7904E-09, 7.7904E-09, , 
DataValue, 0.35000000000000003, 8.1076E-09, 8.1076E-09, , 
DataValue, 0.36, 8.4148E-09, 8.4148E-09, , 
DataValue, 0.37, 9.2795E-09, 9.2795E-09, , 
DataValue, 0.38, 9.7732E-09, 9.7732E-09, , 
DataValue, 0.39, 9.9207E-09, 9.9207E-09, , 
DataValue, 0.4, 1.0241E-08, 1.0241E-08, , 
DataValue, 0.41000000000000003, 1.07256E-08, 1.07256E-08, , 
DataValue, 0.42, 8.1515E-09, 8.1515E-09, , 
DataValue, 0.43, 1.0772399999999999E-08, 1.0772399999999999E-08, , 
DataValue, 0.44, 1.2271E-08, 1.2271E-08, , 
DataValue, 0.45, 1.2246999999999999E-08, 1.2246999999999999E-08, , 
DataValue, 0.46, 1.3682799999999998E-08, 1.3682799999999998E-08, , 
DataValue, 0.47000000000000003, 1.57918E-08, 1.57918E-08, , 
DataValue, 0.48, 9.5334E-09, 9.5334E-09, , 
DataValue, 0.49, 6.0994E-09, 6.0994E-09, , 
DataValue, 0.5, 8.4367E-09, 8.4367E-09, , 
DataValue, 0.51, 1.2878999999999999E-08, 1.2878999999999999E-08, , 
DataValue, 0.52, 1.3437199999999999E-08, 1.3437199999999999E-08, , 
DataValue, 0.53, 1.2943199999999998E-08, 1.2943199999999998E-08, , 
DataValue, 0.54, 1.3483399999999999E-08, 1.3483399999999999E-08, , 
DataValue, 0.55, 1.60322E-08, 1.60322E-08, , 
DataValue, 0.56, 1.4724799999999999E-08, 1.4724799999999999E-08, , 
DataValue, 0.57000000000000006, 1.4774199999999998E-08, 1.4774199999999998E-08, , 
DataValue, 0.58, 1.50256E-08, 1.50256E-08, , 
DataValue, 0.59, 1.56168E-08, 1.56168E-08, , 
DataValue, 0.6, 1.9073399999999997E-08, 1.9073399999999997E-08, , 
DataValue, 0.61, 1.7644999999999997E-08, 1.7644999999999997E-08, , 
DataValue, 0.62, 1.79492E-08, 1.79492E-08, , 
DataValue, 0.63, 1.91342E-08, 1.91342E-08, , 
DataValue, 0.64, 1.969E-08, 1.969E-08, , 
DataValue, 0.65, 2.0948999999999998E-08, 2.0948999999999998E-08, , 
DataValue, 0.66, 2.3038799999999998E-08, 2.3038799999999998E-08, , 
DataValue, 0.67, 2.3693E-08, 2.3693E-08, , 
DataValue, 0.68, 2.2042399999999998E-08, 2.2042399999999998E-08, , 
DataValue, 0.69000000000000006, 2.2663199999999997E-08, 2.2663199999999997E-08, , 
DataValue, 0.70000000000000007, 2.69818E-08, 2.69818E-08, , 
DataValue, 0.71, 2.4087999999999997E-08, 2.4087999999999997E-08, , 
DataValue, 0.72, 2.4469399999999997E-08, 2.4469399999999997E-08, , 
DataValue, 0.73, 2.57246E-08, 2.57246E-08, , 
DataValue, 0.74, 2.67762E-08, 2.67762E-08, , 
DataValue, 0.75, 3.2296999999999995E-08, 3.2296999999999995E-08, , 
DataValue, 0.76, 3.33286E-08, 3.33286E-08, , 
DataValue, 0.77, 3.48056E-08, 3.48056E-08, , 
DataValue, 0.78, 3.61344E-08, 3.61344E-08, , 
DataValue, 0.79, 3.6303799999999995E-08, 3.6303799999999995E-08, , 
DataValue, 0.8, 3.43076E-08, 3.43076E-08, , 
DataValue, 0.81, 1.1495999999999999E-07, 1.1495999999999999E-07, , 
DataValue, 0.82000000000000006, 1.0755999999999999E-07, 1.0755999999999999E-07, , 
DataValue, 0.83000000000000007, 1.2408E-07, 1.2408E-07, , 
DataValue, 0.84, 2.4682E-07, 2.4682E-07, , 
DataValue, 0.85, 1.974E-08, 1.974E-08, , 
DataValue, 0.86, 3.93206E-08, 3.93206E-08, , 
DataValue, 0.87, 3.87244E-08, 3.87244E-08, , 
DataValue, 0.88, 3.8007E-08, 3.8007E-08, , 
DataValue, 0.89, 3.8728399999999996E-08, 3.8728399999999996E-08, , 
DataValue, 0.9, 3.8569E-08, 3.8569E-08, , 
DataValue, 0.91, 3.712E-08, 3.712E-08, , 
DataValue, 0.92, 3.9432399999999994E-08, 3.9432399999999994E-08, , 
DataValue, 0.93, 4.01194E-08, 4.01194E-08, , 
DataValue, 0.94000000000000006, 4.0636999999999995E-08, 4.0636999999999995E-08, , 
DataValue, 0.95000000000000007, 4.15544E-08, 4.15544E-08, , 
DataValue, 0.96, 1.4789799999999998E-08, 1.4789799999999998E-08, , 
DataValue, 0.97, 1.50338E-08, 1.50338E-08, , 
DataValue, 0.98, 1.46676E-08, 1.46676E-08, , 
DataValue, 0.99, 1.5879E-08, 1.5879E-08, , 
DataValue, 1, 1.61038E-08, 1.61038E-08, , 
DataValue, 1.01, 1.6765599999999998E-08, 1.6765599999999998E-08, , 
DataValue, 1.02, 1.68642E-08, 1.68642E-08, , 
DataValue, 1.03, 1.7724799999999997E-08, 1.7724799999999997E-08, , 
DataValue, 1.04, 1.8170999999999998E-08, 1.8170999999999998E-08, , 
DataValue, 1.05, 1.8076399999999998E-08, 1.8076399999999998E-08, , 
DataValue, 1.06, 1.8445799999999998E-08, 1.8445799999999998E-08, , 
DataValue, 1.07, 1.9092199999999997E-08, 1.9092199999999997E-08, , 
DataValue, 1.08, 1.9126599999999998E-08, 1.9126599999999998E-08, , 
DataValue, 1.09, 2.0081399999999998E-08, 2.0081399999999998E-08, , 
DataValue, 1.1, 1.3974199999999999E-08, 1.3974199999999999E-08, , 
DataValue, 1.11, 2.376E-08, 2.376E-08, , 
DataValue, 1.12, 2.35588E-08, 2.35588E-08, , 
DataValue, 1.1300000000000001, 2.2640199999999997E-08, 2.2640199999999997E-08, , 
DataValue, 1.1400000000000001, 2.3525799999999997E-08, 2.3525799999999997E-08, , 
DataValue, 1.1500000000000001, 2.4864799999999997E-08, 2.4864799999999997E-08, , 
DataValue, 1.16, 2.51646E-08, 2.51646E-08, , 
DataValue, 1.17, 2.66868E-08, 2.66868E-08, , 
DataValue, 1.18, 2.74488E-08, 2.74488E-08, , 
DataValue, 1.19, 2.81696E-08, 2.81696E-08, , 
DataValue, 1.2, 2.7955399999999996E-08, 2.7955399999999996E-08, , 
DataValue, 1.21, 2.8297599999999998E-08, 2.8297599999999998E-08, , 
DataValue, 1.22, 2.9383399999999998E-08, 2.9383399999999998E-08, , 
DataValue, 1.23, 2.9550999999999998E-08, 2.9550999999999998E-08, , 
DataValue, 1.24, 3.09656E-08, 3.09656E-08, , 
DataValue, 1.25, 3.2039E-08, 3.2039E-08, , 
DataValue, 1.26, 3.22014E-08, 3.22014E-08, , 
DataValue, 1.27, 3.3776E-08, 3.3776E-08, , 
