
SetupTitle, ExtFET - POS SET - VG-1.52V - TE-3.5 24u
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:31:58
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 89
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 4973ba3e-5185-4595-9bf8-1f02c608da89
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.4285714285714286
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=3.5 V, Step=10 mV, No. of Steps=351, Compliance=24 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=1.52 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - POS SET - VG-1.52V - TE-3.5 24u
Dimension1, 702, 702, 702, 702, 702
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 1.0840000000000002E-11, 1.0840000000000002E-11, , 
DataValue, 0.01, 3.539E-11, 3.539E-11, , 
DataValue, 0.02, 7.745E-11, 7.745E-11, , 
DataValue, 0.03, 8.154000000000001E-11, 8.154000000000001E-11, , 
DataValue, 0.04, 1.0371000000000001E-10, 1.0371000000000001E-10, , 
DataValue, 0.05, 7.3520000000000008E-11, 7.3520000000000008E-11, , 
DataValue, 0.06, 1.1504000000000001E-10, 1.1504000000000001E-10, , 
DataValue, 0.07, 9.9300000000000009E-11, 9.9300000000000009E-11, , 
DataValue, 0.08, 1.4662E-10, 1.4662E-10, , 
DataValue, 0.09, 1.3016000000000002E-10, 1.3016000000000002E-10, , 
DataValue, 0.1, 2.0858000000000002E-10, 2.0858000000000002E-10, , 
DataValue, 0.11, 5.2790000000000006E-11, 5.2790000000000006E-11, , 
DataValue, 0.12, 7.329E-11, 7.329E-11, , 
DataValue, 0.13, 2.9328000000000005E-10, 2.9328000000000005E-10, , 
DataValue, 0.14, 3.9823000000000003E-10, 3.9823000000000003E-10, , 
DataValue, 0.15, 4.3865000000000003E-10, 4.3865000000000003E-10, , 
DataValue, 0.16, 7.637E-11, 7.637E-11, , 
DataValue, 0.17, 4.1210000000000006E-11, 4.1210000000000006E-11, , 
DataValue, 0.18, 8.0580000000000008E-11, 8.0580000000000008E-11, , 
DataValue, 0.19, 4.6150000000000003E-11, 4.6150000000000003E-11, , 
DataValue, 0.2, 8.2870000000000007E-11, 8.2870000000000007E-11, , 
DataValue, 0.21, 5.4800000000000007E-11, 5.4800000000000007E-11, , 
DataValue, 0.22, 1.0146E-10, 1.0146E-10, , 
DataValue, 0.23, 9.9900000000000012E-11, 9.9900000000000012E-11, , 
DataValue, 0.24, 1.3716000000000002E-10, 1.3716000000000002E-10, , 
DataValue, 0.25, 1.2441000000000001E-10, 1.2441000000000001E-10, , 
DataValue, 0.26, 1.5145E-10, 1.5145E-10, , 
DataValue, 0.27, 1.0615E-10, 1.0615E-10, , 
DataValue, 0.28, 2.2563000000000003E-10, 2.2563000000000003E-10, , 
DataValue, 0.29, 1.849E-10, 1.849E-10, , 
DataValue, 0.3, 2.8908E-10, 2.8908E-10, , 
DataValue, 0.31, 3.5224E-10, 3.5224E-10, , 
DataValue, 0.32, 3.6462000000000003E-10, 3.6462000000000003E-10, , 
DataValue, 0.33, 4.5392E-10, 4.5392E-10, , 
DataValue, 0.34, 5.2256E-10, 5.2256E-10, , 
DataValue, 0.35000000000000003, 6.327600000000001E-10, 6.327600000000001E-10, , 
DataValue, 0.36, 6.8234E-10, 6.8234E-10, , 
DataValue, 0.37, 6.7383E-10, 6.7383E-10, , 
DataValue, 0.38, 6.0315E-10, 6.0315E-10, , 
DataValue, 0.39, 1.0347E-09, 1.0347E-09, , 
DataValue, 0.4, 1.0106E-09, 1.0106E-09, , 
DataValue, 0.41000000000000003, 1.1134E-09, 1.1134E-09, , 
DataValue, 0.42, 1.4212E-09, 1.4212E-09, , 
DataValue, 0.43, 1.1026E-09, 1.1026E-09, , 
DataValue, 0.44, 1.4941E-09, 1.4941E-09, , 
DataValue, 0.45, 1.8493E-09, 1.8493E-09, , 
DataValue, 0.46, 1.348E-09, 1.348E-09, , 
DataValue, 0.47000000000000003, 1.8368E-09, 1.8368E-09, , 
DataValue, 0.48, 1.777E-09, 1.777E-09, , 
DataValue, 0.49, 2.0607E-09, 2.0607E-09, , 
DataValue, 0.5, 1.6303E-09, 1.6303E-09, , 
DataValue, 0.51, 1.8103E-09, 1.8103E-09, , 
DataValue, 0.52, 1.9468E-09, 1.9468E-09, , 
DataValue, 0.53, 2.1586E-09, 2.1586E-09, , 
DataValue, 0.54, 2.6702E-09, 2.6702E-09, , 
DataValue, 0.55, 2.8436E-09, 2.8436E-09, , 
DataValue, 0.56, 3.518E-09, 3.518E-09, , 
DataValue, 0.57000000000000006, 2.6782E-09, 2.6782E-09, , 
DataValue, 0.58, 2.8761E-09, 2.8761E-09, , 
DataValue, 0.59, 3.7358E-09, 3.7358E-09, , 
DataValue, 0.6, 3.9175E-09, 3.9175E-09, , 
DataValue, 0.61, 3.9775E-09, 3.9775E-09, , 
DataValue, 0.62, 4.2534E-09, 4.2534E-09, , 
DataValue, 0.63, 3.6255E-09, 3.6255E-09, , 
DataValue, 0.64, 3.3646E-09, 3.3646E-09, , 
DataValue, 0.65, 3.8676E-09, 3.8676E-09, , 
DataValue, 0.66, 3.8877E-09, 3.8877E-09, , 
DataValue, 0.67, 4.4553E-09, 4.4553E-09, , 
DataValue, 0.68, 5.3339E-09, 5.3339E-09, , 
DataValue, 0.69000000000000006, 5.7095E-09, 5.7095E-09, , 
DataValue, 0.70000000000000007, 5.843E-09, 5.843E-09, , 
DataValue, 0.71, 6.0692E-09, 6.0692E-09, , 
DataValue, 0.72, 6.1732E-09, 6.1732E-09, , 
DataValue, 0.73, 4.6822E-09, 4.6822E-09, , 
DataValue, 0.74, 4.7882E-09, 4.7882E-09, , 
DataValue, 0.75, 2.5348E-09, 2.5348E-09, , 
DataValue, 0.76, 4.7993E-10, 4.7993E-10, , 
DataValue, 0.77, 5.5847E-10, 5.5847E-10, , 
DataValue, 0.78, 3.8146E-09, 3.8146E-09, , 
DataValue, 0.79, 1.4904E-09, 1.4904E-09, , 
DataValue, 0.8, 1.4767E-09, 1.4767E-09, , 
DataValue, 0.81, 2.6259E-09, 2.6259E-09, , 
DataValue, 0.82000000000000006, 4.0989E-09, 4.0989E-09, , 
DataValue, 0.83000000000000007, 8.7754E-09, 8.7754E-09, , 
DataValue, 0.84, 9.4614E-09, 9.4614E-09, , 
DataValue, 0.85, 9.6579E-09, 9.6579E-09, , 
DataValue, 0.86, 9.8983E-09, 9.8983E-09, , 
DataValue, 0.87, 1.02565E-08, 1.02565E-08, , 
DataValue, 0.88, 1.07811E-08, 1.07811E-08, , 
DataValue, 0.89, 1.12823E-08, 1.12823E-08, , 
DataValue, 0.9, 6.6001E-09, 6.6001E-09, , 
DataValue, 0.91, 7.3491E-09, 7.3491E-09, , 
DataValue, 0.92, 7.3946E-09, 7.3946E-09, , 
DataValue, 0.93, 8.328E-09, 8.328E-09, , 
DataValue, 0.94000000000000006, 6.8642E-09, 6.8642E-09, , 
DataValue, 0.95000000000000007, 2.5147E-09, 2.5147E-09, , 
DataValue, 0.96, 1.7089E-09, 1.7089E-09, , 
DataValue, 0.97, 1.7276E-09, 1.7276E-09, , 
DataValue, 0.98, 1.7816E-09, 1.7816E-09, , 
DataValue, 0.99, 1.8892E-09, 1.8892E-09, , 
DataValue, 1, 2.0335E-09, 2.0335E-09, , 
DataValue, 1.01, 1.9914E-09, 1.9914E-09, , 
DataValue, 1.02, 2.0803E-09, 2.0803E-09, , 
DataValue, 1.03, 2.8693E-09, 2.8693E-09, , 
DataValue, 1.04, 2.8877E-09, 2.8877E-09, , 
DataValue, 1.05, 2.7349E-09, 2.7349E-09, , 
DataValue, 1.06, 2.8192E-09, 2.8192E-09, , 
DataValue, 1.07, 1.6399E-09, 1.6399E-09, , 
DataValue, 1.08, 1.5327E-09, 1.5327E-09, , 
DataValue, 1.09, 1.8214E-09, 1.8214E-09, , 
DataValue, 1.1, 1.8213E-09, 1.8213E-09, , 
DataValue, 1.11, 1.8937E-09, 1.8937E-09, , 
DataValue, 1.12, 1.8258E-09, 1.8258E-09, , 
DataValue, 1.1300000000000001, 1.6482E-09, 1.6482E-09, , 
DataValue, 1.1400000000000001, 1.7311E-09, 1.7311E-09, , 
DataValue, 1.1500000000000001, 1.9919E-09, 1.9919E-09, , 
DataValue, 1.16, 2.0833E-09, 2.0833E-09, , 
DataValue, 1.17, 1.8306E-09, 1.8306E-09, , 
DataValue, 1.18, 1.8894E-09, 1.8894E-09, , 
DataValue, 1.19, 2.1964E-09, 2.1964E-09, , 
DataValue, 1.2, 5.136E-09, 5.136E-09, , 
DataValue, 1.21, 2.8155E-09, 2.8155E-09, , 
DataValue, 1.22, 2.6716E-09, 2.6716E-09, , 
DataValue, 1.23, 2.3209E-09, 2.3209E-09, , 
DataValue, 1.24, 2.066E-09, 2.066E-09, , 
DataValue, 1.25, 2.1263E-09, 2.1263E-09, , 
DataValue, 1.26, 2.3804E-09, 2.3804E-09, , 
DataValue, 1.27, 2.7167E-09, 2.7167E-09, , 
DataValue, 1.28, 2.8248E-09, 2.8248E-09, , 
DataValue, 1.29, 2.8296E-09, 2.8296E-09, , 
DataValue, 1.3, 2.9514E-09, 2.9514E-09, , 
DataValue, 1.31, 2.8851E-09, 2.8851E-09, , 
DataValue, 1.32, 2.9664E-09, 2.9664E-09, , 
DataValue, 1.33, 2.2967E-09, 2.2967E-09, , 
DataValue, 1.34, 1.7926E-09, 1.7926E-09, , 
DataValue, 1.35, 1.7647E-09, 1.7647E-09, , 
