
SetupTitle, ExtFET - NEG RESET BE-2.0V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:29:59
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 82
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 0320449b-9bbf-4b6d-b438-be0e285a19b9
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-10 mV, No. of Steps=201, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=2 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - NEG RESET BE-2.0V
Dimension1, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 9.6120000000000013E-11, 9.6120000000000013E-11, , 
DataValue, -0.01, -2.28148E-08, 2.28148E-08, , 
DataValue, -0.02, -4.59156E-08, 4.59156E-08, , 
DataValue, -0.030000000000000002, -6.79882E-08, 6.79882E-08, , 
DataValue, -0.04, -9.1724799999999985E-08, 9.1724799999999985E-08, , 
DataValue, -0.05, -1.15E-07, 1.15E-07, , 
DataValue, -0.060000000000000005, -1.399E-07, 1.399E-07, , 
DataValue, -0.07, -1.6516E-07, 1.6516E-07, , 
DataValue, -0.08, -1.8976E-07, 1.8976E-07, , 
DataValue, -0.090000000000000011, -2.2102E-07, 2.2102E-07, , 
DataValue, -0.1, -2.4842E-07, 2.4842E-07, , 
DataValue, -0.11, -2.7738E-07, 2.7738E-07, , 
DataValue, -0.12000000000000001, -3.0856E-07, 3.0856E-07, , 
DataValue, -0.13, -3.3512E-07, 3.3512E-07, , 
DataValue, -0.14, -3.6542E-07, 3.6542E-07, , 
DataValue, -0.15, -3.89E-07, 3.89E-07, , 
DataValue, -0.16, -4.2078E-07, 4.2078E-07, , 
DataValue, -0.17, -4.5874E-07, 4.5874E-07, , 
DataValue, -0.18000000000000002, -5.02E-07, 5.02E-07, , 
DataValue, -0.19, -5.3618E-07, 5.3618E-07, , 
DataValue, -0.2, -5.819E-07, 5.819E-07, , 
DataValue, -0.21000000000000002, -6.0918E-07, 6.0918E-07, , 
DataValue, -0.22, -6.4756E-07, 6.4756E-07, , 
DataValue, -0.23, -6.9154E-07, 6.9154E-07, , 
DataValue, -0.24000000000000002, -7.3952E-07, 7.3952E-07, , 
DataValue, -0.25, -7.832E-07, 7.832E-07, , 
DataValue, -0.26, -8.2718E-07, 8.2718E-07, , 
DataValue, -0.27, -8.6688E-07, 8.6688E-07, , 
DataValue, -0.28, -9.0818E-07, 9.0818E-07, , 
DataValue, -0.29000000000000004, -9.6546E-07, 9.6546E-07, , 
DataValue, -0.3, -1.00954E-06, 1.00954E-06, , 
DataValue, -0.31, -1.05188E-06, 1.05188E-06, , 
DataValue, -0.32, -1.11678E-06, 1.11678E-06, , 
DataValue, -0.33, -1.1869E-06, 1.1869E-06, , 
DataValue, -0.34, -1.2531000000000001E-06, 1.2531000000000001E-06, , 
DataValue, -0.35000000000000003, -1.3495000000000002E-06, 1.3495000000000002E-06, , 
DataValue, -0.36000000000000004, -1.4116000000000002E-06, 1.4116000000000002E-06, , 
DataValue, -0.37, -1.4891E-06, 1.4891E-06, , 
DataValue, -0.38, -1.5539E-06, 1.5539E-06, , 
DataValue, -0.39, -1.6289000000000002E-06, 1.6289000000000002E-06, , 
DataValue, -0.4, -1.6791000000000002E-06, 1.6791000000000002E-06, , 
DataValue, -0.41000000000000003, -1.7886000000000001E-06, 1.7886000000000001E-06, , 
DataValue, -0.42000000000000004, -1.8622000000000001E-06, 1.8622000000000001E-06, , 
DataValue, -0.43, -2.0005E-06, 2.0005E-06, , 
DataValue, -0.44, -2.0787E-06, 2.0787E-06, , 
DataValue, -0.45, -2.1268E-06, 2.1268E-06, , 
DataValue, -0.46, -2.1506000000000002E-06, 2.1506000000000002E-06, , 
DataValue, -0.47000000000000003, -2.4224000000000003E-06, 2.4224000000000003E-06, , 
DataValue, -0.48000000000000004, -2.4959E-06, 2.4959E-06, , 
DataValue, -0.49000000000000005, -2.577E-06, 2.577E-06, , 
DataValue, -0.5, -2.6366000000000003E-06, 2.6366000000000003E-06, , 
DataValue, -0.51, -2.7297000000000003E-06, 2.7297000000000003E-06, , 
DataValue, -0.52, -2.8405E-06, 2.8405E-06, , 
DataValue, -0.53, -2.8816000000000005E-06, 2.8816000000000005E-06, , 
DataValue, -0.54, -3.2316000000000005E-06, 3.2316000000000005E-06, , 
DataValue, -0.55, -3.2749E-06, 3.2749E-06, , 
DataValue, -0.56, -3.4708000000000003E-06, 3.4708000000000003E-06, , 
DataValue, -0.57000000000000006, -3.4325E-06, 3.4325E-06, , 
DataValue, -0.58000000000000007, -3.8357E-06, 3.8357E-06, , 
DataValue, -0.59000000000000008, -3.7711E-06, 3.7711E-06, , 
DataValue, -0.6, -4.1523E-06, 4.1523E-06, , 
DataValue, -0.61, -4.2488000000000007E-06, 4.2488000000000007E-06, , 
DataValue, -0.62, -4.4448E-06, 4.4448E-06, , 
DataValue, -0.63, -4.7727E-06, 4.7727E-06, , 
DataValue, -0.64, -4.9473000000000009E-06, 4.9473000000000009E-06, , 
DataValue, -0.65, -5.0223E-06, 5.0223E-06, , 
DataValue, -0.66, -5.4753000000000008E-06, 5.4753000000000008E-06, , 
DataValue, -0.67, -5.3772000000000008E-06, 5.3772000000000008E-06, , 
DataValue, -0.68, -5.4076000000000005E-06, 5.4076000000000005E-06, , 
DataValue, -0.69000000000000006, -5.8643000000000008E-06, 5.8643000000000008E-06, , 
DataValue, -0.70000000000000007, -6.8501000000000007E-06, 6.8501000000000007E-06, , 
DataValue, -0.71000000000000008, -7.383700000000001E-06, 7.383700000000001E-06, , 
DataValue, -0.72000000000000008, -7.8054000000000015E-06, 7.8054000000000015E-06, , 
DataValue, -0.73, -7.9991000000000011E-06, 7.9991000000000011E-06, , 
DataValue, -0.74, -5.4337E-06, 5.4337E-06, , 
DataValue, -0.75, -4.7488E-06, 4.7488E-06, , 
DataValue, -0.76, -5.1792E-06, 5.1792E-06, , 
DataValue, -0.77, -5.1742E-06, 5.1742E-06, , 
DataValue, -0.78, -6.0378000000000009E-06, 6.0378000000000009E-06, , 
DataValue, -0.79, -6.416800000000001E-06, 6.416800000000001E-06, , 
DataValue, -0.8, -5.5979E-06, 5.5979E-06, , 
DataValue, -0.81, -7.1607000000000007E-06, 7.1607000000000007E-06, , 
DataValue, -0.82000000000000006, -2.1828599999999998E-08, 2.1828599999999998E-08, , 
DataValue, -0.83000000000000007, -2.47476E-08, 2.47476E-08, , 
DataValue, -0.84000000000000008, -2.12964E-08, 2.12964E-08, , 
DataValue, -0.85000000000000009, -2.3125799999999997E-08, 2.3125799999999997E-08, , 
DataValue, -0.86, -2.4624999999999997E-08, 2.4624999999999997E-08, , 
DataValue, -0.87, -2.57522E-08, 2.57522E-08, , 
DataValue, -0.88, -2.6422599999999996E-08, 2.6422599999999996E-08, , 
DataValue, -0.89, -3.0183999999999994E-08, 3.0183999999999994E-08, , 
DataValue, -0.9, -2.9208999999999997E-08, 2.9208999999999997E-08, , 
DataValue, -0.91, -4.0973799999999996E-08, 4.0973799999999996E-08, , 
DataValue, -0.92, -4.28128E-08, 4.28128E-08, , 
DataValue, -0.93, -4.1864199999999994E-08, 4.1864199999999994E-08, , 
DataValue, -0.94000000000000006, -4.3347799999999995E-08, 4.3347799999999995E-08, , 
DataValue, -0.95000000000000007, -4.3161799999999995E-08, 4.3161799999999995E-08, , 
DataValue, -0.96000000000000008, -5.8988599999999991E-08, 5.8988599999999991E-08, , 
DataValue, -0.97000000000000008, -5.89684E-08, 5.89684E-08, , 
DataValue, -0.98000000000000009, -6.28982E-08, 6.28982E-08, , 
DataValue, -0.9900000000000001, -5.7220199999999996E-08, 5.7220199999999996E-08, , 
DataValue, -1, -6.2088199999999991E-08, 6.2088199999999991E-08, , 
DataValue, -1.01, -6.390159999999999E-08, 6.390159999999999E-08, , 
DataValue, -1.02, -6.4867199999999992E-08, 6.4867199999999992E-08, , 
DataValue, -1.03, -6.86248E-08, 6.86248E-08, , 
DataValue, -1.04, -7.02478E-08, 7.02478E-08, , 
DataValue, -1.05, -4.9834999999999996E-08, 4.9834999999999996E-08, , 
DataValue, -1.06, -5.79868E-08, 5.79868E-08, , 
DataValue, -1.07, -5.6586799999999992E-08, 5.6586799999999992E-08, , 
DataValue, -1.08, -5.6011799999999995E-08, 5.6011799999999995E-08, , 
DataValue, -1.09, -6.71798E-08, 6.71798E-08, , 
DataValue, -1.1, -5.3044599999999994E-08, 5.3044599999999994E-08, , 
DataValue, -1.11, -4.12728E-08, 4.12728E-08, , 
DataValue, -1.12, -2.8712799999999996E-08, 2.8712799999999996E-08, , 
DataValue, -1.1300000000000001, -1.8294E-07, 1.8294E-07, , 
DataValue, -1.1400000000000001, -2.1034E-07, 2.1034E-07, , 
DataValue, -1.1500000000000001, -1.1938E-07, 1.1938E-07, , 
DataValue, -1.1600000000000001, -3.218E-07, 3.218E-07, , 
DataValue, -1.1700000000000002, -3.3974E-07, 3.3974E-07, , 
DataValue, -1.1800000000000002, -3.3144E-07, 3.3144E-07, , 
DataValue, -1.19, -6.8381999999999994E-07, 6.8381999999999994E-07, , 
DataValue, -1.2, -3.2494E-07, 3.2494E-07, , 
DataValue, -1.21, -2.2944E-07, 2.2944E-07, , 
DataValue, -1.22, -3.4144E-07, 3.4144E-07, , 
DataValue, -1.23, -3.3044E-07, 3.3044E-07, , 
DataValue, -1.24, -3.1574E-07, 3.1574E-07, , 
DataValue, -1.25, -4.7614E-07, 4.7614E-07, , 
