
SetupTitle, ExtFET - NEG RESET BE-2.0V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:29:45
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 81
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 028759b1-ff68-43f6-951d-15f735050c84
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-10 mV, No. of Steps=201, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=2 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - NEG RESET BE-2.0V
Dimension1, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 7.915E-11, 7.915E-11, , 
DataValue, -0.01, -2.09864E-08, 2.09864E-08, , 
DataValue, -0.02, -4.2706799999999996E-08, 4.2706799999999996E-08, , 
DataValue, -0.030000000000000002, -6.4611599999999988E-08, 6.4611599999999988E-08, , 
DataValue, -0.04, -8.5639199999999988E-08, 8.5639199999999988E-08, , 
DataValue, -0.05, -1.0769519999999998E-07, 1.0769519999999998E-07, , 
DataValue, -0.060000000000000005, -1.312E-07, 1.312E-07, , 
DataValue, -0.07, -1.5255999999999998E-07, 1.5255999999999998E-07, , 
DataValue, -0.08, -1.767E-07, 1.767E-07, , 
DataValue, -0.090000000000000011, -2.0129999999999998E-07, 2.0129999999999998E-07, , 
DataValue, -0.1, -2.2248E-07, 2.2248E-07, , 
DataValue, -0.11, -2.504E-07, 2.504E-07, , 
DataValue, -0.12000000000000001, -2.7528E-07, 2.7528E-07, , 
DataValue, -0.13, -2.9238E-07, 2.9238E-07, , 
DataValue, -0.14, -3.2478E-07, 3.2478E-07, , 
DataValue, -0.15, -3.5224E-07, 3.5224E-07, , 
DataValue, -0.16, -3.8676E-07, 3.8676E-07, , 
DataValue, -0.17, -4.1506E-07, 4.1506E-07, , 
DataValue, -0.18000000000000002, -4.451E-07, 4.451E-07, , 
DataValue, -0.19, -4.8072E-07, 4.8072E-07, , 
DataValue, -0.2, -5.0672E-07, 5.0672E-07, , 
DataValue, -0.21000000000000002, -5.5128E-07, 5.5128E-07, , 
DataValue, -0.22, -5.8726E-07, 5.8726E-07, , 
DataValue, -0.23, -6.1562E-07, 6.1562E-07, , 
DataValue, -0.24000000000000002, -6.5384E-07, 6.5384E-07, , 
DataValue, -0.25, -6.9595999999999994E-07, 6.9595999999999994E-07, , 
DataValue, -0.26, -7.528E-07, 7.528E-07, , 
DataValue, -0.27, -7.7556E-07, 7.7556E-07, , 
DataValue, -0.28, -8.3114E-07, 8.3114E-07, , 
DataValue, -0.29000000000000004, -9.1952E-07, 9.1952E-07, , 
DataValue, -0.3, -9.4324E-07, 9.4324E-07, , 
DataValue, -0.31, -9.9074E-07, 9.9074E-07, , 
DataValue, -0.32, -1.05962E-06, 1.05962E-06, , 
DataValue, -0.33, -1.0895000000000001E-06, 1.0895000000000001E-06, , 
DataValue, -0.34, -1.1580000000000002E-06, 1.1580000000000002E-06, , 
DataValue, -0.35000000000000003, -1.2212E-06, 1.2212E-06, , 
DataValue, -0.36000000000000004, -1.3414000000000002E-06, 1.3414000000000002E-06, , 
DataValue, -0.37, -1.3679E-06, 1.3679E-06, , 
DataValue, -0.38, -1.3999000000000001E-06, 1.3999000000000001E-06, , 
DataValue, -0.39, -1.4639E-06, 1.4639E-06, , 
DataValue, -0.4, -1.5359000000000002E-06, 1.5359000000000002E-06, , 
DataValue, -0.41000000000000003, -1.6032000000000002E-06, 1.6032000000000002E-06, , 
DataValue, -0.42000000000000004, -1.6563000000000001E-06, 1.6563000000000001E-06, , 
DataValue, -0.43, -1.7799E-06, 1.7799E-06, , 
DataValue, -0.44, -1.8054000000000001E-06, 1.8054000000000001E-06, , 
DataValue, -0.45, -1.7611000000000002E-06, 1.7611000000000002E-06, , 
DataValue, -0.46, -2.0081000000000003E-06, 2.0081000000000003E-06, , 
DataValue, -0.47000000000000003, -2.0851E-06, 2.0851E-06, , 
DataValue, -0.48000000000000004, -2.2393000000000003E-06, 2.2393000000000003E-06, , 
DataValue, -0.49000000000000005, -2.3950000000000004E-06, 2.3950000000000004E-06, , 
DataValue, -0.5, -2.4939000000000004E-06, 2.4939000000000004E-06, , 
DataValue, -0.51, -2.5582000000000003E-06, 2.5582000000000003E-06, , 
DataValue, -0.52, -2.5563000000000004E-06, 2.5563000000000004E-06, , 
DataValue, -0.53, -3.0281000000000003E-06, 3.0281000000000003E-06, , 
DataValue, -0.54, -2.7287000000000002E-06, 2.7287000000000002E-06, , 
DataValue, -0.55, -2.81E-06, 2.81E-06, , 
DataValue, -0.56, -2.9672E-06, 2.9672E-06, , 
DataValue, -0.57000000000000006, -3.1983000000000004E-06, 3.1983000000000004E-06, , 
DataValue, -0.58000000000000007, -3.3332000000000005E-06, 3.3332000000000005E-06, , 
DataValue, -0.59000000000000008, -3.0300000000000002E-06, 3.0300000000000002E-06, , 
DataValue, -0.6, -2.9836E-06, 2.9836E-06, , 
DataValue, -0.61, -2.9962000000000002E-06, 2.9962000000000002E-06, , 
DataValue, -0.62, -3.4765000000000005E-06, 3.4765000000000005E-06, , 
DataValue, -0.63, -3.7119000000000004E-06, 3.7119000000000004E-06, , 
DataValue, -0.64, -4.5417E-06, 4.5417E-06, , 
DataValue, -0.65, -4.3681000000000006E-06, 4.3681000000000006E-06, , 
DataValue, -0.66, -4.5200000000000008E-06, 4.5200000000000008E-06, , 
DataValue, -0.67, -4.6078E-06, 4.6078E-06, , 
DataValue, -0.68, -5.0700000000000006E-06, 5.0700000000000006E-06, , 
DataValue, -0.69000000000000006, -5.7964000000000009E-06, 5.7964000000000009E-06, , 
DataValue, -0.70000000000000007, -6.0442000000000005E-06, 6.0442000000000005E-06, , 
DataValue, -0.71000000000000008, -5.5811000000000007E-06, 5.5811000000000007E-06, , 
DataValue, -0.72000000000000008, -6.2777000000000009E-06, 6.2777000000000009E-06, , 
DataValue, -0.73, -6.1421000000000009E-06, 6.1421000000000009E-06, , 
DataValue, -0.74, -6.346900000000001E-06, 6.346900000000001E-06, , 
DataValue, -0.75, -6.5577000000000008E-06, 6.5577000000000008E-06, , 
DataValue, -0.76, -6.4559E-06, 6.4559E-06, , 
DataValue, -0.77, -6.4666000000000009E-06, 6.4666000000000009E-06, , 
DataValue, -0.78, -6.453900000000001E-06, 6.453900000000001E-06, , 
DataValue, -0.79, -5.2621000000000008E-06, 5.2621000000000008E-06, , 
DataValue, -0.8, -2.2038000000000004E-06, 2.2038000000000004E-06, , 
DataValue, -0.81, -2.7775E-06, 2.7775E-06, , 
DataValue, -0.82000000000000006, -1.6619000000000001E-06, 1.6619000000000001E-06, , 
DataValue, -0.83000000000000007, -1.4432000000000002E-06, 1.4432000000000002E-06, , 
DataValue, -0.84000000000000008, -1.3789E-06, 1.3789E-06, , 
DataValue, -0.85000000000000009, -1.3023000000000002E-06, 1.3023000000000002E-06, , 
DataValue, -0.86, -1.4235000000000002E-06, 1.4235000000000002E-06, , 
DataValue, -0.87, -1.1313E-06, 1.1313E-06, , 
DataValue, -0.88, -1.5495000000000002E-06, 1.5495000000000002E-06, , 
DataValue, -0.89, -1.5440000000000002E-06, 1.5440000000000002E-06, , 
DataValue, -0.9, -1.5589000000000002E-06, 1.5589000000000002E-06, , 
DataValue, -0.91, -1.2740000000000002E-06, 1.2740000000000002E-06, , 
DataValue, -0.92, -9.1452E-07, 9.1452E-07, , 
DataValue, -0.93, -1.1248E-06, 1.1248E-06, , 
DataValue, -0.94000000000000006, -9.6300000000000014E-07, 9.6300000000000014E-07, , 
DataValue, -0.95000000000000007, -1.0558599999999999E-06, 1.0558599999999999E-06, , 
DataValue, -0.96000000000000008, -1.07842E-06, 1.07842E-06, , 
DataValue, -0.97000000000000008, -1.07636E-06, 1.07636E-06, , 
DataValue, -0.98000000000000009, -1.2217E-06, 1.2217E-06, , 
DataValue, -0.9900000000000001, -1.235E-06, 1.235E-06, , 
DataValue, -1, -1.2522E-06, 1.2522E-06, , 
DataValue, -1.01, -1.3853E-06, 1.3853E-06, , 
DataValue, -1.02, -1.3035E-06, 1.3035E-06, , 
DataValue, -1.03, -1.2883000000000002E-06, 1.2883000000000002E-06, , 
DataValue, -1.04, -1.312E-06, 1.312E-06, , 
DataValue, -1.05, -1.3773000000000001E-06, 1.3773000000000001E-06, , 
DataValue, -1.06, -1.4608E-06, 1.4608E-06, , 
DataValue, -1.07, -1.5229E-06, 1.5229E-06, , 
DataValue, -1.08, -1.5093E-06, 1.5093E-06, , 
DataValue, -1.09, -1.6346000000000002E-06, 1.6346000000000002E-06, , 
DataValue, -1.1, -1.5492000000000001E-06, 1.5492000000000001E-06, , 
DataValue, -1.11, -2.0078E-06, 2.0078E-06, , 
DataValue, -1.12, -1.7211000000000001E-06, 1.7211000000000001E-06, , 
DataValue, -1.1300000000000001, -1.2344000000000002E-06, 1.2344000000000002E-06, , 
DataValue, -1.1400000000000001, -9.484000000000001E-07, 9.484000000000001E-07, , 
DataValue, -1.1500000000000001, -1.1595E-06, 1.1595E-06, , 
DataValue, -1.1600000000000001, -1.3251000000000002E-06, 1.3251000000000002E-06, , 
DataValue, -1.1700000000000002, -1.1873E-06, 1.1873E-06, , 
DataValue, -1.1800000000000002, -2.1913E-06, 2.1913E-06, , 
DataValue, -1.19, -2.5492E-06, 2.5492E-06, , 
DataValue, -1.2, -1.8421000000000001E-06, 1.8421000000000001E-06, , 
DataValue, -1.21, -1.9248E-06, 1.9248E-06, , 
DataValue, -1.22, -1.9588E-06, 1.9588E-06, , 
