
SetupTitle, ExtFET - NEG RESET BE-2.0V
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absITE
TestParameter, Function.User.Unit, A
TestParameter, Function.User.Definition, abs(I_TE)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V_TE
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absITE
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I2abs
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/14/2020 20:32:08
MetaData, TestRecord.TestTarget, InGaAs_1_W_BE_FijiHfO2_NW-G05
MetaData, TestRecord.IterationIndex, 89
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 5942ae6d-1d0b-4263-956a-c3cf3465aca6
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V_TE
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absITE
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-13
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 3.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.6875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=V_TE, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-10 mV, No. of Steps=201, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=V_BE, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU3:HR, Name=V_G, Source Mode=V, Source=2 V, Compliance=100 uA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I2abs
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ExtFET - NEG RESET BE-2.0V
Dimension1, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1
DataName, V_TE, I_TE, absITE, V1, I2abs
DataValue, 0, 2.4403000000000004E-10, 2.4403000000000004E-10, , 
DataValue, -0.01, -4.23714E-08, 4.23714E-08, , 
DataValue, -0.02, -8.77834E-08, 8.77834E-08, , 
DataValue, -0.030000000000000002, -1.2942E-07, 1.2942E-07, , 
DataValue, -0.04, -1.8523999999999998E-07, 1.8523999999999998E-07, , 
DataValue, -0.05, -2.2288E-07, 2.2288E-07, , 
DataValue, -0.060000000000000005, -2.7542E-07, 2.7542E-07, , 
DataValue, -0.07, -3.326E-07, 3.326E-07, , 
DataValue, -0.08, -3.6862E-07, 3.6862E-07, , 
DataValue, -0.090000000000000011, -4.2668E-07, 4.2668E-07, , 
DataValue, -0.1, -4.8182E-07, 4.8182E-07, , 
DataValue, -0.11, -5.2308E-07, 5.2308E-07, , 
DataValue, -0.12000000000000001, -5.6146E-07, 5.6146E-07, , 
DataValue, -0.13, -6.1768E-07, 6.1768E-07, , 
DataValue, -0.14, -6.906E-07, 6.906E-07, , 
DataValue, -0.15, -7.533E-07, 7.533E-07, , 
DataValue, -0.16, -8.0744E-07, 8.0744E-07, , 
DataValue, -0.17, -8.7149999999999994E-07, 8.7149999999999994E-07, , 
DataValue, -0.18000000000000002, -9.8166E-07, 9.8166E-07, , 
DataValue, -0.19, -1.057E-06, 1.057E-06, , 
DataValue, -0.2, -1.1190000000000002E-06, 1.1190000000000002E-06, , 
DataValue, -0.21000000000000002, -1.2480000000000002E-06, 1.2480000000000002E-06, , 
DataValue, -0.22, -1.2925000000000001E-06, 1.2925000000000001E-06, , 
DataValue, -0.23, -1.3411000000000002E-06, 1.3411000000000002E-06, , 
DataValue, -0.24000000000000002, -1.4868E-06, 1.4868E-06, , 
DataValue, -0.25, -1.6070000000000002E-06, 1.6070000000000002E-06, , 
DataValue, -0.26, -1.6477000000000001E-06, 1.6477000000000001E-06, , 
DataValue, -0.27, -1.7468000000000002E-06, 1.7468000000000002E-06, , 
DataValue, -0.28, -1.8574000000000002E-06, 1.8574000000000002E-06, , 
DataValue, -0.29000000000000004, -1.9566E-06, 1.9566E-06, , 
DataValue, -0.3, -2.1399E-06, 2.1399E-06, , 
DataValue, -0.31, -2.2650000000000003E-06, 2.2650000000000003E-06, , 
DataValue, -0.32, -2.4153000000000004E-06, 2.4153000000000004E-06, , 
DataValue, -0.33, -2.4450000000000003E-06, 2.4450000000000003E-06, , 
DataValue, -0.34, -2.5614E-06, 2.5614E-06, , 
DataValue, -0.35000000000000003, -2.8124000000000004E-06, 2.8124000000000004E-06, , 
DataValue, -0.36000000000000004, -2.8966000000000004E-06, 2.8966000000000004E-06, , 
DataValue, -0.37, -2.9499000000000003E-06, 2.9499000000000003E-06, , 
DataValue, -0.38, -3.0903000000000003E-06, 3.0903000000000003E-06, , 
DataValue, -0.39, -3.3006000000000002E-06, 3.3006000000000002E-06, , 
DataValue, -0.4, -3.0283000000000003E-06, 3.0283000000000003E-06, , 
DataValue, -0.41000000000000003, -3.7023000000000005E-06, 3.7023000000000005E-06, , 
DataValue, -0.42000000000000004, -3.6752000000000004E-06, 3.6752000000000004E-06, , 
DataValue, -0.43, -3.9588E-06, 3.9588E-06, , 
DataValue, -0.44, -4.1600000000000008E-06, 4.1600000000000008E-06, , 
DataValue, -0.45, -4.4563000000000009E-06, 4.4563000000000009E-06, , 
DataValue, -0.46, -4.5676E-06, 4.5676E-06, , 
DataValue, -0.47000000000000003, -4.8557000000000008E-06, 4.8557000000000008E-06, , 
DataValue, -0.48000000000000004, -5.0465000000000007E-06, 5.0465000000000007E-06, , 
DataValue, -0.49000000000000005, -5.3801E-06, 5.3801E-06, , 
DataValue, -0.5, -5.9603E-06, 5.9603E-06, , 
DataValue, -0.51, -6.1065000000000007E-06, 6.1065000000000007E-06, , 
DataValue, -0.52, -6.1061000000000007E-06, 6.1061000000000007E-06, , 
DataValue, -0.53, -6.2640000000000005E-06, 6.2640000000000005E-06, , 
DataValue, -0.54, -5.9876000000000009E-06, 5.9876000000000009E-06, , 
DataValue, -0.55, -6.5295000000000008E-06, 6.5295000000000008E-06, , 
DataValue, -0.56, -7.0871E-06, 7.0871E-06, , 
DataValue, -0.57000000000000006, -2.7505E-06, 2.7505E-06, , 
DataValue, -0.58000000000000007, -2.7610000000000003E-06, 2.7610000000000003E-06, , 
DataValue, -0.59000000000000008, -1.9507000000000002E-06, 1.9507000000000002E-06, , 
DataValue, -0.6, -3.1601000000000005E-06, 3.1601000000000005E-06, , 
DataValue, -0.61, -1.5153000000000001E-06, 1.5153000000000001E-06, , 
DataValue, -0.62, -3.7884000000000004E-06, 3.7884000000000004E-06, , 
DataValue, -0.63, -2.8157000000000004E-06, 2.8157000000000004E-06, , 
DataValue, -0.64, -1.3128E-07, 1.3128E-07, , 
DataValue, -0.65, -1.3358E-07, 1.3358E-07, , 
DataValue, -0.66, -1.4656E-07, 1.4656E-07, , 
DataValue, -0.67, -1.5981999999999999E-07, 1.5981999999999999E-07, , 
DataValue, -0.68, -1.471E-07, 1.471E-07, , 
DataValue, -0.69000000000000006, -1.6394E-07, 1.6394E-07, , 
DataValue, -0.70000000000000007, -1.6032E-07, 1.6032E-07, , 
DataValue, -0.71000000000000008, -1.6023999999999998E-07, 1.6023999999999998E-07, , 
DataValue, -0.72000000000000008, -1.9982E-07, 1.9982E-07, , 
DataValue, -0.73, -1.9182E-07, 1.9182E-07, , 
DataValue, -0.74, -1.8406E-07, 1.8406E-07, , 
DataValue, -0.75, -2.1133999999999999E-07, 2.1133999999999999E-07, , 
DataValue, -0.76, -2.1856E-07, 2.1856E-07, , 
DataValue, -0.77, -2.2562E-07, 2.2562E-07, , 
DataValue, -0.78, -1.9352E-07, 1.9352E-07, , 
DataValue, -0.79, -2.0692E-07, 2.0692E-07, , 
DataValue, -0.8, -2.1845999999999999E-07, 2.1845999999999999E-07, , 
DataValue, -0.81, -2.306E-07, 2.306E-07, , 
DataValue, -0.82000000000000006, -2.022E-07, 2.022E-07, , 
DataValue, -0.83000000000000007, -2.4552E-07, 2.4552E-07, , 
DataValue, -0.84000000000000008, -2.6318E-07, 2.6318E-07, , 
DataValue, -0.85000000000000009, -2.6856E-07, 2.6856E-07, , 
DataValue, -0.86, -2.6164E-07, 2.6164E-07, , 
DataValue, -0.87, -2.6632E-07, 2.6632E-07, , 
DataValue, -0.88, -2.6666E-07, 2.6666E-07, , 
DataValue, -0.89, -2.7374E-07, 2.7374E-07, , 
DataValue, -0.9, -2.6176E-07, 2.6176E-07, , 
DataValue, -0.91, -1.9945E-06, 1.9945E-06, , 
DataValue, -0.92, -2.2087E-06, 2.2087E-06, , 
DataValue, -0.93, -2.1487000000000003E-06, 2.1487000000000003E-06, , 
DataValue, -0.94000000000000006, -2.2805E-06, 2.2805E-06, , 
DataValue, -0.95000000000000007, -2.3621000000000002E-06, 2.3621000000000002E-06, , 
DataValue, -0.96000000000000008, -2.6191000000000005E-06, 2.6191000000000005E-06, , 
DataValue, -0.97000000000000008, -2.3236E-06, 2.3236E-06, , 
DataValue, -0.98000000000000009, -2.7632E-06, 2.7632E-06, , 
DataValue, -0.9900000000000001, -2.3553E-06, 2.3553E-06, , 
DataValue, -1, -2.6329000000000002E-06, 2.6329000000000002E-06, , 
DataValue, -1.01, -1.6156E-07, 1.6156E-07, , 
DataValue, -1.02, -1.5208E-07, 1.5208E-07, , 
DataValue, -1.03, -1.5504E-07, 1.5504E-07, , 
DataValue, -1.04, -1.5636E-07, 1.5636E-07, , 
DataValue, -1.05, -1.6752E-07, 1.6752E-07, , 
DataValue, -1.06, -1.6762E-07, 1.6762E-07, , 
DataValue, -1.07, -1.7366E-07, 1.7366E-07, , 
DataValue, -1.08, -1.8304E-07, 1.8304E-07, , 
DataValue, -1.09, -1.8726E-07, 1.8726E-07, , 
DataValue, -1.1, -1.9044E-07, 1.9044E-07, , 
DataValue, -1.11, -1.9172E-07, 1.9172E-07, , 
DataValue, -1.12, -1.9235999999999998E-07, 1.9235999999999998E-07, , 
DataValue, -1.1300000000000001, -1.8913999999999999E-07, 1.8913999999999999E-07, , 
DataValue, -1.1400000000000001, -1.9606E-07, 1.9606E-07, , 
DataValue, -1.1500000000000001, -2.1048E-07, 2.1048E-07, , 
DataValue, -1.1600000000000001, -2.2842E-07, 2.2842E-07, , 
DataValue, -1.1700000000000002, -2.2636E-07, 2.2636E-07, , 
DataValue, -1.1800000000000002, -2.381E-07, 2.381E-07, , 
DataValue, -1.19, -2.4502E-07, 2.4502E-07, , 
DataValue, -1.2, -2.6198E-07, 2.6198E-07, , 
DataValue, -1.21, -2.5738E-07, 2.5738E-07, , 
DataValue, -1.22, -2.664E-07, 2.664E-07, , 
DataValue, -1.23, -2.6935999999999997E-07, 2.6935999999999997E-07, , 
DataValue, -1.24, -2.7612E-07, 2.7612E-07, , 
DataValue, -1.25, -2.856E-07, 2.856E-07, , 
DataValue, -1.26, -2.9814E-07, 2.9814E-07, , 
